chapter	verse	text
15	24	But the copy hereof they wrote to Simon the high priest.
15	25	But Antiochus the king encamped against Dor the second day, bringing his forces up to it continually, and making engines of war, and he shut up Tryphon from going in or out.
15	26	And Simon sent him two thousand chosen men to fight on his side; and silver, and gold, and instruments of war in abundance.
15	27	And he would not receive them, but set at nothing all the covenants which he had made with him aforetime, and was estranged from him.
15	28	And he sent to him Athenobius, one of his Friends, to commune with him, saying, You hold possession of Joppa and Gazara, and the citadel that is in Jerusalem, cities of my kingdom.
15	29	The borders thereof you have wasted, and done great hurt in the land, and got the dominion of many places in my kingdom.
15	30	Now therefore deliver up the cities which you have taken, and the tributes of the places whereof you have gotten dominion without the borders of Judea:
15	31	or else give me for them five hundred talents of silver; and for the harm that you have done, and the tributes of the cities, other five hundred talents: or else we will come and subdue you.
15	32	And Athenobius the king’s Friend came to Jerusalem; and he saw the glory of Simon, and the cupboard of gold and silver vessels, and his great attendance, and he was amazed; and he reported to him the king’s words.
15	33	And Simon answered, and said to him, We have neither taken other men’s land, nor have we possession of that which appertains to others, but of the inheritance of our fathers; howbeit, it was had in possession of our enemies wrongfully for a certain time.
15	34	But we, having opportunity, hold fast the inheritance of our fathers.
15	35	But as touching Joppa and Gazara, which you demand, they did great harm among the people throughout our country, we will give a hundred talents for them. And he answered him not a word,
15	36	but returned in a rage to the king, and reported to him these words, and the glory of Simon, and all that he had seen: and the king was exceeding angry.
15	37	But Tryphon embarked on board a ship, and fled to Orthosia.
15	38	And the king appointed Cendebaeus chief captain of the sea coast, and gave him forces of foot and horse:
15	39	and he commanded him to encamp before Judea, and he commanded him to build up Kidron, and to fortify the gates, and that he should fight against the people: but the king pursued Tryphon.
15	40	And Cendebaeus came to Jamnia, and began to provoke the people, and to invade Judea, and to take the people captive, and to kill them.
15	41	And he built Kidron, and set horsemen there, and forces of foot, to the end that issuing out they might make outroads upon the ways of Judea, according as the king commanded him.
16	1	And John went up from Gazara, and told Simon his father what Cendebaeus was doing.
16	2	And Simon called his two oldest sons, Judas and John, and said to them, I and my kindred and my father’s house have fought the battles of Israel from our youth, even to this day; and things have prospered in our hands, that we should deliver Israel oftentimes.
16	3	But now I am old, and you moreover, by his mercy, are of a sufficient age: be you instead of me and my brother, and go forth and fight for our nation; but let the help which is from heaven be with you.
16	4	And he chose out of the country twenty thousand men of war and horsemen, and they went against Cendebaeus, and slept at Modin.
16	5	And rising up in the morning, they went into the plain, and, behold, a great army came to meet them, of footmen and horsemen: and there was a brook between them.
16	6	And he encamped near them, he and his people: and he saw that the people were afraid to pass over the brook, and he passed over first, and the men saw him, and passed over after him.
16	7	And he divided the people, and set the horsemen in the midst of the footmen: but the enemies’ horsemen were exceeding many.
16	8	And they sounded with the trumpets; and Cendebaeus and his army were put to the rout, and there fell of them many wounded to death, but those who were left fled to the stronghold:
16	9	at that time was Judas John’s brother wounded: but John pursued after them, till he came to Kidron, which Cendebaeus had built;
16	10	and they fled to the towers that are in the fields of Azotus; and he burned it with fire; and there fell of them about two thousand men. And he returned into Judea in peace.
16	11	And Ptolemy the son of Abubus had been appointed captain for the plain of Jericho, and he had much silver and gold;
16	12	for he was the high priest’s son in law.
16	13	And his heart was lifted up, and he was minded to make himself master of the country, and he took counsel deceitfully against Simon and his sons, to make away with them.
16	14	Now Simon was visiting the cities that were in the country, and taking care for the good ordering of them; and he went down to Jericho, himself and Mattathias and Judas his sons, in the hundred and seventy and seventh year, in the eleventh month, the same is the month Sebat:
16	15	and the son of Abubus received them deceitfully into the little stronghold that is called Dok, which he had built, and made them a great banquet, and hid men there.
16	16	And when Simon and his sons had drunk freely, Ptolemy and his men rose up, and took their arms, and came in upon Simon into the banqueting place, and killed him, and his two sons, and certain of his servants.
16	17	And he committed a great iniquity, and recompensed evil for good.
16	18	And Ptolemy wrote these things, and sent to the king, that he should send him forces to aid him, and should deliver him their country and the cities.
16	19	And he sent others to Gazara to make away with John: and to the captains of thousands he sent letters to come to him, that he might give them silver and gold and gifts.
16	20	And others he sent to take possession of Jerusalem, and the mount of the temple.
16	21	And one ran before to Gazara, and told John that his father and kindred were perished, and he has sent to kill you also.
16	22	And when he heard, he was sore amazed; and he laid hands on the men that came to destroy him, and killed them; for he perceived that they were seeking to destroy him.
16	23	And the rest of the acts of John, and of his wars, and of his valiant deeds which he did, and of the building of the walls which he built, and of his doings,
16	24	behold, they are written in the chronicles of his high priesthood, from the time that he was made high priest after his father.
