chapter	verse	text
41	23	Of repeating and speaking what you have heard; And of revealing of secrets.
41	24	So shall you be truly shamefast, And find favor in the sight of every man.
42	1	Of these things be not ashamed, And accept no man’s person to sin thereby:
42	2	Of the law of the Most High, and his covenant; And of judgement to do justice to the ungodly;
42	3	Of reckoning with a partner and with travellers; And of a gift from the heritage of friends;
42	4	Of exactness of balance and weights; And of getting much or little;
42	5	Of indifferent selling of merchants; And of much correction of children; And of making the side of an evil servant to bleed.
42	6	Sure keeping is good, where an evil wife is; And where many hands are, shut you close.
42	7	Whatsoever you handest over, let it be by number and weight; And in giving and receiving let all be in writing.
42	8	Be not ashamed to instruct the unwise and foolish, And one of extreme old age that contends with those that are young; And so shall you be well instructed indeed, And approved in the sight of every man living.
42	9	A daughter is a secret cause of wakefulness to a father; And the care for her puts away sleep; In her youth, lest she pass the flower of her age; And when she is married, lest she should be hated:
42	10	In her virginity, lest she should be defiled And be with child in her father’s house; And when she has a husband, lest she should transgress; And when she is married, lest she should be barren.
42	11	Keep a strict watch over a headstrong daughter, Lest she make you a laughing stock to your enemies, A byword in the city and notorious among the people, And shame you before the multitude.
42	12	Look not upon every body in regard of beauty, And sit not in the midst of women;
42	13	For from garments comes a moth, And from a woman a woman’s wickedness.
42	14	Better is the wickedness of a man than a pleasant-dealing woman, And a woman which puts you to shameful reproach.
42	15	I will make mention now of the works of the Lord, And will declare the things that I have seen: In the words of the Lord are his works.
42	16	The sun that gives light looks upon all things; And the work of the Lord is full of his glory.
42	17	The Lord has not given power to the saints to declare all his marvelous works; Which the Almighty Lord firmly settled, That whatever is might be established in his glory.
42	18	He searcheth out the deep, and the heart, And he has understanding of their cunning plans: For the Most High knows all knowledge, And he looks into the signs of the world,
42	19	Declaring the things that are past, and the things that shall be, And revealing the traces of hidden things.
42	20	No thought escapes him; There is not a word hid from him.
42	21	The mighty works of his wisdom he has ordered, Who is from everlasting to everlasting: Nothing has been added to them, nor diminished from them; And he had no need of any counsellor.
42	22	How desirable are all his works! One may behold this even to a spark.
42	23	All these things live and remain forever in all manner of uses, And they are all obedient.
42	24	All things are double one against another: And he has made nothing imperfect.
42	25	One thing establishes the good things of another: And who shall be filled with beholding his glory?
43	1	The pride of the height is the firmament in its clearness, The appearance of heaven, in the spectacle of its glory.
43	2	The sun when he appears, bringing tidings as he goes forth, Is a marvelous instrument, the work of the Most High:
43	3	At his noon he dries up the country, And who shall stand against his burning heat?
43	4	A man blowing a furnace is in works of heat, But the sun three times more, burning up the mountains: Breathing out fiery vapours, And sending forth bright beams, he dims the eyes.
43	5	Great is the Lord that made him; And at his word he hastens his course.
43	6	The moon also is in all things for her season, For a declaration of times, and a sign of the world.
43	7	From the moon is the sign of the feast day; A light that waneth when she is come to the full.
43	8	The month is called after her name, Increasing wonderfully in her changing; An instrument of the army on high, Shining forth in the firmament of heaven;
43	9	The beauty of heaven, the glory of the stars, An ornament giving light in the highest places of the Lord.
43	10	At the word of the Holy One they will stand in due order, And they will not faint in their watches.
43	11	Look upon the rainbow, and praise him that made it; Exceeding beautiful in the brightness thereof.
43	12	It encircles the heaven round about with a circle of glory; The hands of the Most High have stretched it.
43	13	By his commandment he makes the snow to fall apace, And sends swiftly the lightnings of his judgement.
43	14	By reason thereof the treasure-houses are opened; And clouds fly forth as fowls.
43	15	By his mighty power he makes strong the clouds, And the hailstones are broken small:
43	16	And at his appearing the mountains will be shaken, And at his will the south wind will blow.
43	17	The voice of his thunder makes the earth to travail; So does the northern storm and the whirlwind: As birds flying down he sprinkleth the snow; And as the lighting of the locust is the falling down thereof:
43	18	The eye will marvel at the beauty of its whiteness, And the heart will be astonished at the raining of it.
43	19	The hoar frost also he pours on the earth as salt; And when it is congealed, it is as points of thorns.
43	20	The cold north wind shall blow, And the ice shall be congealed on the water: It shall lodge upon every gathering together of water, And the water shall put on as it were a breastplate.
43	21	It shall devour the mountains, and burn up the wilderness, And consume the green herb as fire.
43	22	A mist coming speedily is the healing of all things; A dew coming after heat shall bring cheerfulness.
43	23	By his counsel he has stilled the deep, And planted islands therein.
43	24	They that sail on the sea tell of the danger thereof; And when we hear it with our ears, we marvel.
43	25	Therein be also those strange and wondrous works, Variety of all that has life, the race of sea-monsters.
43	26	By reason of him his end has success, And by his word all things consist.
43	27	We may say many things, yet shall we not attain; And the sum of our words is, He is all.
43	28	How shall we have strength to glorify him? For he is himself the great one above all his works.
43	29	The Lord is terrible and exceeding great; And marvelous is his power.
43	30	When you glorify the Lord, exalt him as much as you can; For even yet will he exceed: And when you exalt him, put forth your full strength: Be not weary; for you will never attain.
43	31	Who has seen him, that he may declare him? And who shall magnify him as he is?
43	32	Many things are hidden greater than these; For we have seen but a few of his works.
43	33	For the Lord made all things; And to the godly gave he wisdom.
44	1	Let us now praise famous men, And our fathers that became the father of us.
44	2	The Lord manifested in them great glory, Even his mighty power from the beginning.
44	3	Such as did bear rule in their kingdoms, And were men renowned for their power, Giving counsel by their understanding, Such as have brought tidings in prophecies:
44	4	Leaders of the people by their counsels, And by their understanding men of learning for the people; Wise were their words in their instruction:
44	5	Such as sought out musical tunes, And set forth verses in writing:
44	6	Rich men furnished with ability, Living peaceably in their habitations:
44	7	All these were honored in their generations, And were a glory in their days.
44	8	There be of them, that have left a name behind them, To declare their praises.
44	9	And some there be, which have no memorial; Who are perished as though they had not been, And are become as though they had not been born; And their children after them.
44	10	But these were men of mercy, Whose righteous deeds have not been forgotten.
44	11	With their seed shall remain continually a good inheritance; Their children are within the covenants.
44	12	Their seed stands fast, And their children for their sakes.
44	13	Their seed shall remain forever, And their glory shall not be blotted out.
44	14	Their bodies were buried in peace, And their name lives to all generations.
44	15	Peoples will declare their wisdom, And the congregation tells out their praise.
44	16	Enoch pleased the Lord, and was translated, Being an example of repentance to all generations.
44	17	Noah was found perfect and righteous; In the season of wrath he was taken in exchange for the world; Therefore was there left a remnant to the earth, When the flood came.
44	18	Everlasting covenants were made with him, That all flesh should no more be blotted out by a flood.
44	19	Abraham was a great father of a multitude of nations; And there was none found like him in glory;
44	20	Who kept the law of the Most High, And was taken into covenant with him: In his flesh he established the covenant; And when he was proved, he was found faithful.
44	21	Therefore he assured him by an oath, That the nations should be blessed in his seed; That he would multiply him as the dust of the earth, And exalt his seed as the stars, And cause them to inherit from sea to sea, And from the River to the utmost part of the earth.
44	22	In Isaac also did he establish likewise, for Abraham his father’s sake, The blessing of all men, and the covenant:
44	23	And he made it rest upon the head of Jacob; He acknowledged him in his blessings, And gave to him by inheritance, And divided his portions; Among twelve tribes did he part them.
45	1	And he brought out of him a man of mercy, Which found favor in the sight of all flesh; A man beloved of God and men, even Moses, Whose memorial is blessed.
45	2	He made him like to the glory of the saints, And magnified him in the fears of his enemies.
45	3	By his words he caused the wonders to cease; He glorified him in the sight of kings; He gave him commandment for his people, And showed him part of his glory.
45	4	He sanctified him in his faithfulness and meekness; He chose him out of all flesh.
45	5	He made him to hear his voice, And led him into the thick darkness, And gave him commandments face to face, Even the law of life and knowledge, That he might teach Jacob the covenant, And Israel his judgments.
45	6	He exalted Aaron, a holy man like to him, Even his brother, of the tribe of Levi.
45	7	He established for him an everlasting covenant, And gave him the priesthood of the people; He beautified him with comely ornaments, And girded him about with a robe of glory.
45	8	He clothed him with the perfection of exultation; And strengthened him with apparel of honor, The linen breeches, the long robe, and the ephod.
45	9	And he compassed him with pomegranates of gold, And with many bells round about, To send forth a sound as he went, To make a sound that might be heard in the temple, For a memorial to the children of his people;
45	10	With a holy garment, with gold and blue and purple, the work of the embroiderer, With an oracle of judgement, even with the Urim and Thummim;
45	11	With twisted scarlet, the work of the craftsman; With precious stones graven like a signet, in a setting of gold, the work of the jeweller, For a memorial engraved in writing, after the number of the tribes of Israel;
45	12	With a crown of gold upon the mitre, having graven on it, as on a signet, HOLINESS, An ornament of honor, a work of might, The desires of the eyes, goodly and beautiful.
45	13	Before him there never have been any such; No stranger put them on, but his sons only, and his offspring perpertually.
45	14	His sacrifices shall be wholly consumed Every day twice continually.
45	15	Moses consecrated him, And anointed him with holy oil: It was to him for an everlasting covenant, And to his seed, all the days of heaven, To minister to him, and to execute also the priest’s office, And bless his people in his name.
45	16	He chose him out of all living To offer sacrifice to the Lord, Incense, and a sweet savor, for a memorial, To make reconciliation for your people.
45	17	He gave to him in his commandments, Yes, authority in the covenants of judgements, To teach Jacob the testimonies, And to enlighten Israel in his law.
45	18	Strangers gathered themselves together against him, And envied him in the wilderness, Even Dathan and Abiram with their company, And the congregation of Korah, with wrath and anger.
45	19	The Lord saw it, and it displeased him; And in the wrath of his anger they were destroyed: He did wonders upon them, To consume them with flaming fire.
45	20	And he added glory to Aaron, And gave him a heritage: He divided to him the first fruits of the increase; And first did he prepare bread in abundance:
45	21	For they shall eat the sacrifices of the Lord, Which he gave to him and to his seed.
45	22	Howbeit in the land of the people he shall have no inheritance, And he has no portion among the people: For he himself is your portion and inheritance.
45	23	And Phinehas the son of Eleazar is the third in glory, In that he was zealous in the fear of the Lord, And stood fast in the good forwardness of his soul when the people turned away, And he made reconciliation for Israel.
45	24	Therefore was there a covenant of peace established for him, That he should be leader of the saints and of his people; That he and his seed Should have the dignity of the priesthood forever.
45	25	Also he made a covenant with David the son of Jesse, of the tribe of Judah; The inheritance of the king is his alone from son to son; So the inheritance of Aaron is also to his seed.
45	26	God give you wisdom in your heart To judge his people in righteousness, That their good things be not abolished, And that their glory endure for all their generations.
46	1	Joshua the son of Nun was valiant in war, And was the successor of Moses in prophecies: Who according to his name was made great For the saving of God’s elect, To take vengeance of the enemies that rose up against them, That he might give Israel their inheritance.
46	2	How was he glorified in the lifting up his hands, And in stretching out his sword against the cities!
46	3	Who before him so stood fast? For the Lord himself brought his enemies to him.
46	4	Did not the sun go back by his hand? And did not one day become as two?
46	5	He called upon the Most High and Mighty One, When his foes pressed him round about; And the great Lord heard him.
46	6	With hailstones of mighty power He caused war to break violently upon the nation, And in the going down he destroyed those who resisted; That the nations might know his armor, How that he fought in the sight of the Lord; For he followed after the Mighty One.
46	7	Also in the time of Moses he did a work of mercy, He and Caleb the son of Jephunneh, In that they withstood the adversary, Hindered the people from sin, And stilled the murmuring of wickedness.
46	8	And of six hundred thousand people on foot, they two alone were preserved To bring them into the heritage, Even into a land flowing with milk and honey.
46	9	Also the Lord gave strength to Caleb, And it remained with him to his old age; So that he entered upon the height of the land, And his seed obtained it for a heritage:
46	10	That all the children of Israel might see That it is good to walk after the Lord.
46	11	Also the judges, every one by his name, All whose hearts went not a whoring, And who turned not away from the Lord, May their memorial be blessed.
46	12	May their bones flourish again out of their place, And may the name of those who have been honored be renewed upon their children.
46	13	Samuel, the prophet of the Lord, beloved of his Lord, Established a kingdom, and anointed princes over his people.
46	14	By the law of the Lord he judged the congregation, And the Lord visited Jacob.
46	15	By his faithfulness he was proved to be a prophet, And by his words he was known to be faithful in vision.
46	16	Also when his enemies pressed him round about He called upon the Lord, the Mighty One, With the offering of the sucking lamb.
46	17	And the Lord thundered from heaven, And with a mighty sound made his voice to be heard.
46	18	And he utterly destroyed the rulers of the Tyrians, And all the princes of the Philistines.
46	19	Also before the time of his long sleep He made protestations in the sight of the lord and his anointed, I have not taken any man’s goods, so much as a shoe: And no man did accuse him.
46	20	And after he fell asleep he prophesied, And showed the king his end, And lifted up his voice from the earth in prophecy, To blot out the wickedness of the people.
47	1	And after him rose up Nathan To prophesy in the days of David.
47	2	As is the fat when it is separated from the peace offering, So was David separated from the children of Israel.
47	3	He played with lions as with kids, And with bears as with lambs of the flock.
47	4	In his youth did he not kill a giant, And take away reproach from the people, When he lifted up his hand with a sling stone, And beat down the boasting of Goliath?
47	5	For he called upon the Most High Lord; And he gave him strength in his right hand, To kill a man mighty in war, To exalt the horn of his people.
47	6	So they glorified him for his ten thousands, And praised him for the blessings of the Lord, In that there was given him a diadem of glory.
47	7	For he destroyed the enemies on every side, And brought to nothing the Philistines his adversaries, Brake their horn in pieces to this day.
47	8	In every work of his he gave thanks to the Holy One Most High with words of glory; With his whole heart he sang praise, And loved him that made him.
47	9	Also he set singers before the altar, And to make sweet melody by their music.
47	10	He gave comeliness to the feasts, And set in order the seasons to perfection, While they praised his holy name, And the sanctuary sounded from early morning.
47	11	The Lord took away his sins, And exalted his horn forever; And gave him a covenant of kings, And a throne of glory in Israel.
47	12	After him rose up a son, a man of understanding; And for his sake he lived at large.
47	13	Solomon reigned in days of peace; And to him God gave rest round about, That he might set up a house for his name, And prepare a sanctuary forever.
47	14	How wise was you made in your youth, And filled as a river with understanding!
47	15	Your soul covered the earth, And you filled it with dark parables.
47	16	Your name reached to the aisles afar off; And for your peace you were beloved.
47	17	For your songs and proverbs and parables, And for your interpretations, the countries marveled at you.
47	18	By the name of the Lord God, Which is called the God of Israel, You did gather gold as tin, And did multiply silver as lead.
47	19	You did bow your loins to women, And in your body you were brought into subjection.
47	20	You did blemish your honor, And profane your seed, To bring wrath upon your children; And I was grieved for your folly:
47	21	So that the sovereignty was divided, And out of Ephraim ruled a disobedient kingdom.
47	22	But the Lord will never forsake his mercy; And he will not destroy any of his works, Nor blot out the posterity of his elect; And the seed of him that loved him he will not take away; And he gave a remnant to Jacob, And to David a root out of him.
47	23	And so rested Solomon with his fathers; And of his seed he left behind him Rehoboam, Even the foolishness of the people, and one that lacked understanding, Who made the people to revolt by his counsel. Also Jeroboam the son of Nebat, Who made Israel to sin, And gave to Ephraim a way of sin.
47	24	And their sins were multiplied exceedingly, To remove them from their land.
47	25	For they sought out all manner of wickedness, Till vengeance should come upon them.
48	1	Also there arose Elijah the prophet as fire, And his word burned like a torch:
48	2	Who brought a famine upon them, And by his zeal made them few in number.
48	3	By the word of the Lord he shut up the heaven: Thrice did he thus bring down fire.
48	4	How was you glorified, O Elijah, in your wondrous deeds! And who shall glory like to you?
48	5	Who did raise up a dead man from death, And from the place of the dead, by the word of the Most High:
48	6	Who brought down kings to destruction, And honorable men from their bed:
48	7	Who heard rebuke in Sinai, And judgements of vengeance in Horeb:
48	8	Who anointed kings for retribution, And prophets to succeed after him:
48	9	Who was taken up in a tempest of fire, In a chariot of fiery horses:
48	10	Who was recorded for reproofs in their seasons, To pacify anger, before it brake forth into wrath; To turn the heart of the father to the son, And to restore the tribes of Jacob.
48	11	Blessed are those who saw you, And those who have been beautified with love; For we also shall surely live.
48	12	Elijah it was, who was wrapped in a tempest: And Elisha was filled with his spirit; And in all his days he was not moved by the fear of any ruler, And no one brought him into subjection.
48	13	Nothing was too high for him; And when he was laid on sleep his body prophesied.
48	14	As in his life he did wonders, So in death were his works marvelous.
48	15	For all this the people repented not, And they departed not from their sins, Till they were carried away as a plunder from their land, And were scattered through all the earth; And the people was left very few in number, And a ruler was left in the house of David.
48	16	Some of them did that which was pleasing to God, And some multiplied sins.
48	17	Hezekiah fortified his city, And brought in water into the midst of them: He digged the sheer rock with iron, And built up wells for waters.
48	18	In his days Sennacherib came up, And sent Rabshakeh, and departed; And he lifted up his hand against Sion, And boasted great things in his arrogancy.
48	19	Then were their hearts and their hands shaken, And they were in pain, as women in travail;
48	20	And they called upon the Lord which is merciful, Spreading forth their hands to him: And the Holy One heard them speedily out of Heaven, And delivered them by the hand of Isaiah.
48	21	He struck the camp of the Assyrians, And his angel utterly destroyed them.
48	22	For Hezekiah did that which was pleasing to the Lord, And was strong in the ways of David his father, Which Isaiah the prophet commanded, Who was great and faithful in his vision.
48	23	In his days the sun went backward; And he added life to the king.
48	24	He saw by an excellent spirit what should come to pass at the last; And he comforted those who mourned in Sion.
48	25	He showed the things that should be to the end of time, And the hidden things or ever they came.
49	1	The memorial of Josiah is like the composition of incense Prepared by the work of the apothecary: It shall be sweet as honey in every mouth, And as music at a banquet of wine.
49	2	He behaved himself uprightly in the conversion of the people, And took away the abominations of iniquity.
49	3	He set his heart right toward the Lord; In the days of wicked men he made godliness to prevail.
49	4	Except David and Hezekiah and Josiah, All committed trespass: For they forsook the law of the Most High; The kings of Judah failed.
49	5	For they gave their power to others, And their glory to a strange nation.
49	6	They set on fire the chosen city of the sanctuary, And made her streets desolate, as it was written by the hand of Jeremiah.
49	7	For they entreated him evil; And yet he was sanctified in the womb to be a prophet, To root out, and to afflict, and to destroy; And in like manner to build and to plant.
49	8	It was Ezekiel who saw the vision of glory, Which God showed him upon the chariot of the cherubim.
49	9	For verily he remembered the enemies in storm, And to do good to those who directed their ways aright.
49	10	Also of the twelve prophets May the bones flourish again out of their place. And he comforted Jacob, And delivered them by confidence of hope.
49	11	How shall we magnify Zerubbabel? And he was as a signet on the right hand:
49	12	So was Jesus the son of Josedek: Who in their days built the house, And exalted a people holy to the Lord, Prepared for everlasting glory.
49	13	Also of Nehemiah the memorial is great; Who raised up for us the walls that were fallen, And set up the gates and bars, And raised up our homes again.
49	14	No man was created upon the earth such as was Enoch; For he was taken up from the earth.
49	15	Neither was there a man born like to Joseph, A governor of his kindred, a stay of the people: Yes, his bones were visited.
49	16	Shem and Seth were glorified among men; And above every living thing in the creation is Adam.
50	1	It was Simon, the son of Onias, the great priest, Who in his life repaired the house, And in his days strengthened the temple:
50	2	And by him was built from the foundation the height of the double wall, The lofty underworks of the inclosure of the temple:
50	3	In his days the cistern of waters was diminished, The brazen vessel in compass as the sea.
50	4	It was he that took thought for his people that they should not fall, And fortified the city against besieging:
50	5	How glorious was he when the people gathered round him At his coming forth out of the sanctuary!
50	6	As the morning star in the midst of a cloud, As the moon at the full:
50	7	As the sun shining forth upon the temple of the Most High, And as the rainbow giving light in clouds of glory:
50	8	As the flower of roses in the days of new fruits, As lilies at the waterspring, As the shoot of the frankencense tree in the time of summer:
50	9	As fire and incense in the censer, As a vessel all of beaten gold Adorned with all manner of precious stones:
50	10	As an olive tree budding forth fruits, And as a cypress growing high among the clouds.
50	11	When he took up the robe of glory, And put on the perfection of exultation, In the ascent of the holy altar, He made glorious the precinct of the sanctuary.
50	12	And when he received the portions out of the priests’ hands, Himself also standing by the hearth of the altar, His kindred as a garland round about him, He was as a young cedar in Libanus; And as stems of palm trees compassed they him round about,
50	13	And all the sons of Aaron in their glory, And the Lord’s offering in their hands, before all the congregation of Israel.
50	14	And finishing the service at the altars, That he might adorn the offering of the Most High, the Almighty,
50	15	He stretched out his hand to the cup, And poured out the cup of the grape; He poured out at the foot of the altar A sweet smelling savor to the Most High, the King of all.
50	16	Then shouted the sons of Aaron, They sounded the trumpets of beaten work, They made a great noise to be heard, For a remembrance before the Most High.
50	17	Then all the people together hurried, And fell down upon the earth on their faces To worship their Lord, the Almighty, God Most High.
50	18	The singers also praised him with their voices; In the whole house was there made sweet melody.
50	19	And the people implored the Lord Most High, In prayer before him that is merciful. Till the worship of the Lord should be ended; And so they accomplished his service.
50	20	Then he went down, and lifted up his hands Over the whole congregation of the children of Israel, To give blessing to the Lord with his lips, And to glory in his name.
50	21	And he bowed himself down in worship the second time, To declare the blessing from the Most High.
50	22	And now bless you the God of all, Which everywhere does great things, Which exalts our days from the womb, And deals with us according to his mercy.
50	23	May he grant us joyfulness of heart, And that peace may be in our days in Israel for the days of eternity:
50	24	To intrust his mercy with us; And let him deliver us in his time!
50	25	With two nations is my soul vexed, And the third is no nation:
50	26	They that sit upon the mountain of Samaria, and the Philistines, And that foolish people that dwells in Sichem.
50	27	I have written in this book the instruction of understanding and knowledge, I Jesus, the son of Sirach Eleazar, of Jerusalem, Who out of his heart poured forth wisdom.
50	28	Blessed is he that shall be exercised in these things; And he that lays them up in his heart shall become wise.
50	29	For if he do them, he shall be strong to all things: For the light of the Lord is his guide.
51	1	I will give thanks to you, O Lord, O King, And will praise you, O God my Saviour: I do give thanks to your name:
51	2	For you were my protector and helper, And did deliver my body out of destruction, And out of the snare of a slanderous tongue, From lips that forge lies, And was my helper before those who stood by;
51	3	And did deliver me, according to the abundance of your mercy, and greatness of your name, From the gnashings of teeth ready to devour, Out of the hand of such as sought my life, Out of the manifold afflictions which I had;
51	4	From the choking of a fire on every side, And out of the midst of fire which I kindled not;
51	5	Out of the depth of the belly of the grave, And from an unclean tongue, And from lying words,
51	6	The slander of an unrighteous tongue to the king. My soul drew near even to death, And my life was near to the grave beneath.
51	7	They compassed me on every side, And there was none to help me. I was looking for the succour of men, And it was not.
51	8	And I remembered your mercy, O Lord, And your working which has been from everlasting, How you deliver those who wait for you, And save them out of the hand of the enemies.
51	9	And I lifted up my supplication from the earth, And prayed for deliverance from death.
51	10	I called upon the Lord, the Father of my Lord, That he would not forsake me in the days of affliction, In the time when there was no help against the proud.
51	11	I will praise your name continually, And will sing praise with thanksgiving; And my supplication was heard:
51	12	For you saved me from destruction, And delivered me from the evil time: Therefore will I give thanks and praise to you, And bless the name of the Lord.
51	13	When I was yet young, Or ever I went abroad, I sought wisdom openly in my prayer.
51	14	Before the temple I asked for her, And I will seek her out even to the end.
51	15	From her flower as from the ripening grape my heart delighted in her: My foot trod in uprightness, From my youth I tracked her out.
51	16	I bowed down my ear a little, and received her, And found for myself much instruction.
51	17	I profited in her: To him that gives me wisdom I will give glory.
51	18	For I purposed to practice her, And I was zealous for that which is good; And I shall never be put to shame.
51	19	My soul has wrestled in her, And in my doing I was exact: I spread forth my hands to the heaven above, And bewailed my ignorances of her.
51	20	I set my soul aright to her, And in pureness I found her. I got me a heart joined with her from the beginning: Therefore shall I not be forsaken.
51	21	My inward part also was troubled to seek her: Therefore I have gotten a good possession.
51	22	The Lord gave me a tongue for my reward; And I will praise him therewith.
51	23	Draw near to me, you unlearned, And lodge in the house of instruction.
51	24	Say, wherefore are you lacking in these things, And your souls are very thirsty?
51	25	I opened my mouth, and spoke, Get her for yourselves without money.
51	26	Put your neck under the yoke, And let your soul receive instruction: She is hard at hand to find.
51	27	Behold with your eyes, How that I laboured but a little, And found for myself much rest.
51	28	Get you instruction with a great sum of silver, And gain much gold by her.
51	29	May your soul rejoice in his mercy, And may you not be put to shame in praising him.
51	30	Work your work before the time comes, And in his time he will give you your reward.
